Destination;Country;Name;Avg_rating;No_votes;Attraction type
North Holland;Netherlands;Anne Frank House;4.5;64466;Speciality Museums ï History Museums
North Holland;Netherlands;Van Gogh Museum;4.5;65623;Art Museums
North Holland;Netherlands;Rijksmuseum;4.6;48243;Art Museums
North Holland;Netherlands;Red Light District;3.9;31889;Neighborhoods
North Holland;Netherlands;Jordaan;4.6;11934;Neighborhoods
North Holland;Netherlands;Vondelpark;4.5;25039;Parks
North Holland;Netherlands;Zaanse Schans;4.5;8937;Speciality Museums ï Historic Sites
North Holland;Netherlands;Heineken Experience;4.2;26342;Breweries
North Holland;Netherlands;Our Lord in the Attic Museum;4.7;3696;Speciality Museums
North Holland;Netherlands;A'dam Lookout;4.4;5557;Observation Decks ï Towers
North Holland;Netherlands;BODY WORLDS: The Happiness Project;4.5;5697;Speciality Museums ï Science Museums
North Holland;Netherlands;ARTIS Zoo;4.4;7278;Zoos
North Holland;Netherlands;Amsterdam Dungeon;4.2;3560;Speciality Museums ï Game ï Entertainment Centers
North Holland;Netherlands;Moco Museum;4.3;4904;Art Museums
North Holland;Netherlands;Rembrandt House Museum;4.4;7057;Historic Sites ï Art Museums
North Holland;Netherlands;NEMO Science Museum;4.2;4569;Science Museums ï Children's Museums
North Holland;Netherlands;Amsterdam Centraal Station;4.3;17882;Points of Interest ï Landmarks ï Architectural Buildings
North Holland;Netherlands;Albert Cuyp Market;4;2639;Flea ï Street Markets
North Holland;Netherlands;Jewish Cultural Quarter;4.5;3697;Children's Museums ï History Museums
North Holland;Netherlands;Dam Square;4;15508;Points of Interest ï Landmarks
North Holland;Netherlands;Madame Tussauds Amsterdam;3.9;8116;Speciality Museums
North Holland;Netherlands;De Gooyer Windmill;4.8;571;Speciality Museums ï History Museums
North Holland;Netherlands;Royal Palace Amsterdam;4.2;3555;Architectural Buildings ï Government Buildings
North Holland;Netherlands;Bloemendaal aan Zee;4.3;952;Beaches
North Holland;Netherlands;The 9 Streets;4.3;1794;Neighborhoods ï Points of Interest ï Landmarks
North Holland;Netherlands;Begijnhof;4.3;4664;Historic Sites ï Historic Walking Areas
North Holland;Netherlands;Red Light Secrets: Museum of Prostitution;4;2599;Speciality Museums
North Holland;Netherlands;Het Scheepvaartmuseum (The National Maritime Museum);4.4;3314;History Museums
North Holland;Netherlands;Museumplein;4.4;4737;Points of Interest ï Landmarks
North Holland;Netherlands;Micropia;4.6;1533;Speciality Museums
North Macedonia;North Macedonia;Lake Ohrid;4.7;2280;Bodies of Water
North Macedonia;North Macedonia;Matka Canyon;4.6;1885;Bodies of Water
North Macedonia;North Macedonia;Old Bazaar (Skopje);4.2;2009;Historic Sites
North Macedonia;North Macedonia;Monastery of Saint Naum;4.4;1387;Historic Sites ï Religious Sites
North Macedonia;North Macedonia;Canyon Matka;4.6;223;Canyons
North Macedonia;North Macedonia;Church of St. John at Kaneo;4.6;904;Historic Sites ï Religious Sites
North Macedonia;North Macedonia;Macedonia Square;4;1458;Historic Walking Areas
North Macedonia;North Macedonia;Millennium Cross;4;664;Monuments ï Statues
North Macedonia;North Macedonia;Galicica National Park;4.7;383;National Parks
North Macedonia;North Macedonia;Bay of Bones Museum;4.1;597;History Museums
North Macedonia;North Macedonia;Stone Bridge;4.1;1085;Bridges
North Macedonia;North Macedonia;Mount Vodno;4.5;373;Mountains
North Macedonia;North Macedonia;Memorial House of Mother Teresa;4;708;Speciality Museums ï Missions
North Macedonia;North Macedonia;Samuel's Fortress;4.1;837;Points of Interest ï Landmarks
North Macedonia;North Macedonia;Monastery Winery Saint Cosmas and Damian;4.9;156;Wineries ï Vineyards
North Macedonia;North Macedonia;Church of Holy Wisdom (Sveta Sofija);4.3;421;Religious Sites
North Macedonia;North Macedonia;St. Clement and Panteleimon Church;4.9;135;Religious Sites
North Macedonia;North Macedonia;Kartal Winery;5;85;Wineries ï Vineyards
North Macedonia;North Macedonia;Skopje City Mall;4;126;Shopping Malls
North Macedonia;North Macedonia;Bitola Old Town;4.1;218;Points of Interest ï Landmarks
North Macedonia;North Macedonia;Holocaust Memorial Center;4.2;225;History Museums
North Macedonia;North Macedonia;Church of St. Clement of Ohrid;4.6;179;Churches ï Cathedrals
North Macedonia;North Macedonia;Church of St. Sophia;4.6;150;Churches ï Cathedrals
North Macedonia;North Macedonia;Fountain of the Mothers of Macedonia (Skopje);3.9;717;Monuments ï Statues
North Macedonia;North Macedonia;Heraclea Lyncestis;4.2;290;Ancient Ruins
North Macedonia;North Macedonia;Mavrovo National Park;4.4;71;National Parks
North Macedonia;North Macedonia;Plaoshnik;4.3;252;Religious Sites
North Macedonia;North Macedonia;Skopje Fortress (Kale Fortress);3.5;710;Historic Sites
North Macedonia;North Macedonia;National Workshop for Handmade Paper;4.4;168;Speciality Museums
North Macedonia;North Macedonia;National Park Pelister;4.6;73;National Parks ï Parks
Northern Norway;Norway;Fjellheisen;4.5;2954;Trams
Northern Norway;Norway;Polaria;4.1;2753;Speciality Museums
Northern Norway;Norway;Nordkapp (North Cape);4.3;1773;Points of Interest ï Landmarks ï Historic Walking Areas
Northern Norway;Norway;Trollfjord;4.7;1033;Geologic Formations
Northern Norway;Norway;Stairway to Heaven (Henningsvaer);4.6;303;Hiking Trails
Northern Norway;Norway;Lofoten Islands;4.8;384;Islands
Northern Norway;Norway;Polaria Aquarium;3.6;3224;Aquariums
Northern Norway;Norway;Arctic Cathedral;3.9;3300;Architectural Buildings ï Religious Sites
Northern Norway;Norway;Tromso University Museum;4.7;427;Speciality Museums
Northern Norway;Norway;Tromsobadet;4.5;173;Sports Complexes
Northern Norway;Norway;University Museum of Tromso;4.1;550;Speciality Museums
Northern Norway;Norway;Saltstraumen;4.3;703;Bodies of Water
Northern Norway;Norway;Horseid Beach;4.6;140;Beaches
Northern Norway;Norway;Narvik War Museum;4.3;405;History Museums
Northern Norway;Norway;Lofotr Viking Museum;4;826;History Museums
Northern Norway;Norway;Alta Rock Carvings;4.4;614;Speciality Museums ï Historic Sites
Northern Norway;Norway;Henningsvar;4.6;82;Historic Sites
Northern Norway;Norway;Sommaroy Arctic Beach;4.6;132;Beaches ï Nature ï Wildlife Areas
Northern Norway;Norway;The Polar Museum;4.3;1567;Visitor Centers
Northern Norway;Norway;Arctic-Alpine Botanical Garden;4.4;352;Gardens
Northern Norway;Norway;Northern Lights Cathedral;4.2;446;Churches ï Cathedrals
Northern Norway;Norway;Polar Park;3.9;355;Nature ï Wildlife Areas
Northern Norway;Norway;Haukland Beach;4.7;386;Beaches ï Coffeehouses
Northern Norway;Norway;Mjelle Beach;4.7;100;Beaches
Northern Norway;Norway;Science Centre of Northern Norway;4.4;230;Speciality Museums ï Science Museums
Northern Norway;Norway;Magic Ice Bar Tromso;3.8;463;Speciality Museums
Northern Norway;Norway;Tirpitz Museum;4.3;127;Speciality Museums
Northern Norway;Norway;Norwegian Aviation Museum;4.5;389;Military Museums
Northern Norway;Norway;Tromso Bridge;4.7;140;Bodies of Water
Northern Norway;Norway;Polaris - The Polar Centre;4.2;234;Speciality Museums
Oslo;Norway;Fram Museum;4.6;6540;Speciality Museums ï History Museums
Oslo;Norway;Norsk Folkemuseum;4.5;3999;Historic Sites ï Amusement ï Theme Parks
Oslo;Norway;Vigeland Park;4.6;5779;Parks ï Monuments ï Statues
Oslo;Norway;Oslofjord;4.4;2855;Bodies of Water
Oslo;Norway;Oslo Opera House;4.6;6146;Operas ï Theaters
Oslo;Norway;Flam Railway;4.6;2794;Rail Services ï Public Transportation Systems
Oslo;Norway;Vigeland Museum;4.6;7408;Art Museums
Oslo;Norway;Viking Ship Museum;4.3;9935;Speciality Museums ï History Museums
Oslo;Norway;National Gallery (Nasjonalgalleriet);4.4;3466;Art Museums
Oslo;Norway;Kon-Tiki Museum;4.4;3470;Speciality ï Gift Shops ï Speciality Museums
Oslo;Norway;Munch Museum;3.8;2654;Speciality Museums ï Art Museums
Oslo;Norway;Akershus Fortress;4.2;3304;Historic Sites ï Castles
Oslo;Norway;Frogner Park;4.7;1158;Parks
Oslo;Norway;Royal Palace;4.1;2054;Historic Sites ï Castles
Oslo;Norway;Karl Johans gate;4.1;1771;Points of Interest ï Landmarks
Oslo;Norway;Oslo City Hall;4.2;3112;Historic Sites ï Architectural Buildings
Oslo;Norway;Aker Brygge;4.4;981;Shopping Malls
Oslo;Norway;Ekebergparken;4.5;659;Parks
Oslo;Norway;Akerselva River;4.6;1473;Bodies of Water ï Biking Trails
Oslo;Norway;Nobel Peace Center;4;1797;Speciality Museums
Oslo;Norway;Sognsvann Lake;4.6;568;Bodies of Water
Oslo;Norway;Natural History Museum (Naturhistorisk Museum);4.4;685;Gardens
Oslo;Norway;Korketrekkeren (Toboggan Run);4.6;295;Ski ï Snowboard Areas
Oslo;Norway;Gr¸nerlokka;4.2;396;Neighborhoods
Oslo;Norway;Holmenkollen Ski Jump and Museum;4.4;4421;Speciality Museums ï Coffeehouses
Oslo;Norway;Oscarsborg Fortress;4.4;297;Historic Sites
Oslo;Norway;Old Aker Church;4.9;177;Speciality Museums ï History Museums
Oslo;Norway;Norwegian Resistance Museum (Norges Hjemmefrontmuseum);4.3;1177;Military Museums ï History Museums
Oslo;Norway;Norwegian Museum of Science and Technology;4.4;560;Speciality Museums ï Science Museums
Oslo;Norway;Hovedoya Island;4.5;321;Islands
Gdansk;Poland;Old Town (GdaÒsk);4.7;7068;Neighborhoods
Gdansk;Poland;European Solidarity Centre;4.7;3447;Military Museums ï History Museums
Gdansk;Poland;Museum of the Second World War;4.7;3695;History Museums
Gdansk;Poland;Dlugi Targ (Long Market);4.7;2094;Points of Interest ï Landmarks ï Historic Walking Areas
Gdansk;Poland;Oliwa Archcathedral;4.4;1803;Religious Sites ï Churches ï Cathedrals
Gdansk;Poland;Mariacka Street;4.6;1728;Points of Interest ï Landmarks ï Historic Walking Areas
Gdansk;Poland;Westerplatte;4.2;1601;Historic Sites
Gdansk;Poland;Oliwa Park;4.6;708;Parks
Gdansk;Poland;GdaÒsk Zoo;4.2;827;Zoos
Gdansk;Poland;Motlawa River Embankment;4.6;933;Scenic Walking Areas
Gdansk;Poland;Forum Gdansk;4.4;243;Shopping Malls
Gdansk;Poland;St. Mary's Church;4.6;938;Churches ï Cathedrals
Gdansk;Poland;Main Town Hall - Museum of Gdansk;4.4;656;Historic Sites ï History Museums
Gdansk;Poland;Jelitkowo Beach;4.5;281;Beaches
Gdansk;Poland;Amber Museum;4.1;574;Speciality Museums ï Natural History Museums
Gdansk;Poland;Farmers' Market (Targowisko pod Halπ);4.8;57;Farmers Markets
Gdansk;Poland;AmberSky Ferris Wheel;4.4;198;Observation Decks ï Towers
Gdansk;Poland;AmberSky GdaÒsk;4;690;Points of Interest ï Landmarks
Gdansk;Poland;Neptune's Fountain;4.3;1093;Points of Interest ï Landmarks
Gdansk;Poland;Sopot Beach;4.4;165;Beaches
Gdansk;Poland;Or≥owo Beach;4.4;91;Beaches
Gdansk;Poland;National Museum in Gdansk;4.2;144;Art Museums ï History Museums
Gdansk;Poland;Main Town Hall;4.6;253;Neighborhoods ï Historic Walking Areas
Gdansk;Poland;100cznia;4.8;54;Points of Interest ï Landmarks
Gdansk;Poland;Artus Court;4.2;246;Architectural Buildings ï History Museums
Gdansk;Poland;Elektrykow Street;4.8;45;Points of Interest ï Landmarks
Gdansk;Poland;Monument to the Fallen Shipyard Workers of 1970;4.5;350;Monuments ï Statues
Gdansk;Poland;Crazy Animals (GdaÒsk);4.6;70;Zoos ï Aquariums
Gdansk;Poland;St. Catherine's Church (KoúciÛ≥ åw. Katarzyny);4.5;231;Churches ï Cathedrals
Gdansk;Poland;St. Bridget's Church (Kosciol sw. Brygidy);4.3;196;Points of I
Warsaw;Poland;Lazienki Park;4.7;8745;Parks
Warsaw;Poland;Old Town (Starowka);4.5;14023;Historic Walking Areas
Warsaw;Poland;POLIN Museum of the History of Polish Jews;4.6;4318;Speciality Museums
Warsaw;Poland;Museum World of Illusion;4.9;618;Art Galleries ï Speciality Museums
Warsaw;Poland;Warsaw Rising Museum;4.5;7514;Military Museums ï History Museums
Warsaw;Poland;Wilanow Palace Museum;4.5;1852;Military Museums ï Art Museums
Warsaw;Poland;Old Town Market Square (Rynek Starego Miasta);4.5;4853;Historic Sites ï Points of Interest ï Landmarks
Warsaw;Poland;Copernicus Science Centre;4.4;3133;Speciality Museums ï Science Museums
Warsaw;Poland;Palace of Culture and Science;4.1;5330;Points of Interest ï Landmarks ï Architectural Buildings
Warsaw;Poland;Royal Castle in Warsaw;4.3;2708;History Museums
Warsaw;Poland;Zlote Tarasy;4.3;1109;Shopping Malls
Warsaw;Poland;Pinball Station;4.8;239;Speciality Museums ï Game ï Entertainment Centers
Warsaw;Poland;Castle Square (Plac Zamkowy);4.5;2473;Points of Interest ï Landmarks
Warsaw;Poland;Hala Koszyki;4.4;756;Points of Interest ï Landmarks ï Shopping Malls
Warsaw;Poland;Nowy Swiat Street;4.4;2140;Points of Interest ï Landmarks
Warsaw;Poland;Library of the University of Warsaw;4.6;783;Libraries
Warsaw;Poland;Museum World of Illusions;4.5;503;Speciality Museums
Warsaw;Poland;Royal Route;4.6;1204;Historic Sites ï Points of Interest ï Landmarks
Warsaw;Poland;Polish Vodka Museum;4.6;325;Speciality Museums
Warsaw;Poland;Museum of Dollhouses, Games and Toys;4.7;256;Children's Museums
Warsaw;Poland;National Museum in Warsaw;4.2;654;Art Museums ï History Museums
Warsaw;Poland;Warsaw Uprising Monument;4.4;1584;Monuments ï Statues
Warsaw;Poland;St. Anne's Church (Krakowskie Przedmiescie);4.5;619;Observation Decks ï Towers
Warsaw;Poland;Saxon Garden;4.4;574;Gardens
Warsaw;Poland;Lazienki Palace (Palace on the Isle);4.5;943;Historic Sites
Warsaw;Poland;Museum of Life under Communism;4.3;354;Speciality Museums
Warsaw;Poland;St. John's Archcathedral;4.5;633;Religious Sites
Warsaw;Poland;Elektrownia Powiúle;4.8;92;Shopping Malls
Warsaw;Poland;Arkadia Shopping Mall;4.4;515;Shopping Malls
Warsaw;Poland;PGE Narodowy;4.4;799;Arenas ï Stadiums ï Convention Centers
Lesser Poland;Poland;Main Market Square (Rynek Glowny);4.7;27024;Points of Interest ï Landmarks ï Historic Walking Areas
Lesser Poland;Poland;Auschwitz-Birkenau State Museum;4.4;14791;Speciality Museums ï Historic Sites
Lesser Poland;Poland;Auschwitz-Birkenau Memorial and Museum;4.7;14854;Historic Sites ï History Museums
Lesser Poland;Poland;Wawel Royal Castle;4.3;10815;Historic Sites ï Historic Walking Areas
Lesser Poland;Poland;Schindler's List Former Factory;4.3;17550;Speciality Museums ï Historic Sites
Lesser Poland;Poland;Energylandia;4.7;3355;Amusement ï Theme Parks
Lesser Poland;Poland;Kazmierz The Jewish District;4.4;9541;Neighborhoods ï Historic Walking Areas
Lesser Poland;Poland;Old Town (Stare Miasto) (Krakow);4.8;9074;Neighborhoods
Lesser Poland;Poland;Lost Souls Alley;4.8;2442;Speciality Museums
Lesser Poland;Poland;St. Mary's Basilica;4.7;7002;Points of Interest ï Landmarks ï Architectural Buildings
Lesser Poland;Poland;Muzeum Iluzji;5;1111;Speciality Museums
Lesser Poland;Poland;Bricks & Figs;4.9;1381;Speciality Museums
Lesser Poland;Poland;Museum of Illusions Krakow;4.8;1081;Speciality Museums ï Art Museums
Lesser Poland;Poland;Kasprowy Wierch;4.1;2054;Mountains
Lesser Poland;Poland;Stained Glass Museum;4.9;1053;Speciality Museums ï Art Museums
Lesser Poland;Poland;Sukiennice (Cloth Hall);4.1;5044;Historic Sites ï Flea ï Street Markets
Lesser Poland;Poland;Morskie Oko;4.5;915;Bodies of Water
Lesser Poland;Poland;Polish Aviation Museum;4.7;1381;Speciality Museums
Lesser Poland;Poland;Wawel Cathedral;4.5;5952;Historic Sites ï Religious Sites
Lesser Poland;Poland;Guba≥Ûwka;4.2;1933;Trams
Lesser Poland;Poland;GoJump;4.8;828;Speciality Museums
Lesser Poland;Poland;Termy Bania;4.1;780;Sports Complexes ï Spas
Lesser Poland;Poland;Krakil - Museum of Illusions;4.9;360;Speciality Museums
Lesser Poland;Poland;Rynek Underground Museum;4.7;869;Speciality Museums
Lesser Poland;Poland;Rynek Underground Museum;4.4;3391;Speciality Museums ï Natural History Museums
Lesser Poland;Poland;Plac Bohaterow Getta;4.4;1581;Points of Interest ï Landmarks
Lesser Poland;Poland;Wheels & Heels;5;529;Speciality Museums
Lesser Poland;Poland;Zakrzowek;4.4;184;Bodies of Water
Lesser Poland;Poland;Old Town (Krakow);3.8;2471;Points of Interest ï Landmarks
Lesser Poland;Poland;Oscypek Museum;4.9;506;Speciality Museums
Azores;Portugal;Lagoa do Fogo;4.7;2295;Mountains
Azores;Portugal;Lagoa das Sete Cidades;4.7;951;Bodies of Water
Azores;Portugal;Mount Pico;4.8;482;Mountains
Azores;Portugal;Furnas Hot Springs;4.5;2784;Hot Springs ï Geysers
Azores;Portugal;Ponta da Ferraria;4.6;3403;Thermal Spas
Azores;Portugal;Vista do Rei;4.9;402;Lookouts
Azores;Portugal;Gruta do Carvao;4.6;1171;Caverns ï Caves
Azores;Portugal;Parque Natural da Ribeira dos Caldeiroes;4.7;481;National Parks
Azores;Portugal;Ponta da Ferraria Natural Pools;4.5;559;Lookouts
Azores;Portugal;Ch· Gorreana Tea Factory;4.2;1279;Points of Interest ï Landmarks ï Lookouts
Azores;Portugal;Salto do Prego Trail;4.7;279;Hiking Trails
Azores;Portugal;Mount Pico (Pico Mountain);4.6;527;Mountains ï Lookouts
Azores;Portugal;IlhÈu de Vila Franca do Campo;4.4;627;Points of Interest ï Landmarks ï Islands
Azores;Portugal;Pineapple Plantation;4.7;395;Farms
Azores;Portugal;Miradouro da Boca do Inferno;4.6;1448;Mountains ï Lookouts
Azores;Portugal;Terra Nostra Park;4.5;303;Gardens
Azores;Portugal;Caldeira (Faial);4.7;803;Mountains ï Geologic Formations
Azores;Portugal;Salto do Cabrito Waterfall;4.4;524;Waterfalls
Azores;Portugal;Parque Natural da Caldeira Velha;4.2;1886;Nature ï Wildlife Areas
Azores;Portugal;Praia Formosa;4.5;334;Beaches
Azores;Portugal;Piscina Natural de Porto Moniz;4.7;416;Beaches
Azores;Portugal;Gruta das Torres;4;603;Caverns ï Caves
Azores;Portugal;Furnas (Geothermal Park);4.4;422;Nature ï Wildlife Areas ï Forests
Azores;Portugal;Miradouro da Ponta do Sossego;4.7;246;Points of Interest ï Landmarks ï Lookouts
Azores;Portugal;Gruta do Natal (Christmas Cave);4.5;400;Caverns ï Caves
Azores;Portugal;Parque Natural da Serra de Gr‚ndola;4.6;109;Parks ï Forests
Azores;Portugal;Capelinhos Volcano (Vulcao dos Capelinhos);4.8;398;Islands
Azores;Portugal;Lagoa do Congro;4.7;228;Bodies of Water
Azores;Portugal;Piscinas Naturais (Praia da Victoria);4.4;164;Beaches
Azores;Portugal;Piscinas Naturais;4.4;164;Beaches
Madeira;Portugal;Monte Palace Tropical Garden;4.5;9297;Gardens
Madeira;Portugal;Pico Ruivo;4.7;6907;Mountains
Madeira;Portugal;Madeira Cable Car;4.4;15774;Trams
Madeira;Portugal;Natural Pools of Porto Moniz;4.5;3214;Bodies of Water
Madeira;Portugal;Cabo Girao;4.5;6415;Lookouts ï Geologic Formations
Madeira;Portugal;Monte Palace Tropical Garden (Japanese Garden);4;8192;Gardens
Madeira;Portugal;Ponta de Sao Lourenco;4.7;2616;Nature ï Wildlife Areas
Madeira;Portugal;Madeira Wine Company (Blandy's Wine Lodge);4.3;3594;Wineries ï Vineyards
Madeira;Portugal;Curral das Freiras (Nun's Valley);4.5;1250;Points of Interest ï Landmarks ï Geologic Formations
Madeira;Portugal;Levada do Caldeirao Verde;4.7;879;Hiking Trails
Madeira;Portugal;Pico do Arieiro;4.8;629;Mountains
Madeira;Portugal;Levada das 25 Fontes / 25 Fountains Levada;4.3;1092;Hiking Trails
Madeira;Portugal;CR7 Museum;3.9;1877;Speciality Museums
Madeira;Portugal;Telefericos da Madeira (Funchal Cable Car);4.4;1216;Trams
Madeira;Portugal;Monte Municipal Garden;4.3;1265;Gardens
Madeira;Portugal;Santa Catarina Park;4.4;2126;Parks
Madeira;Portugal;Faja dos Padres;4.5;508;Points of Interest ï Landmarks
Madeira;Portugal;Rua de Santa Maria;4.3;956;Scenic Walking Areas
Madeira;Portugal;3D Fun Art Museum Funchal;4.8;240;Art Galleries ï Art Museums
Madeira;Portugal;Miradouro da Ponta do Rosto;4.5;270;Lookouts
Madeira;Portugal;La Vie Funchal Shopping Center;4;516;Shopping Malls
Madeira;Portugal;Laurisilva Forest;4.8;146;Nature ï Wildlife Areas ï Forests
Madeira;Portugal;Church of Our Lady of Monte;4.2;1524;Churches ï Cathedrals
Madeira;Portugal;Sao Vicente Caves & Volcanism Centre;3.8;1526;Caverns ï Caves
Madeira;Portugal;Praia da Calheta;4.1;413;Beaches
Madeira;Portugal;Cabo Girao Skywalk;4.7;202;Lookouts ï Hiking Trails
Madeira;Portugal;Levada do Alecrim;4.3;105;Mountains ï Waterfalls
Madeira;Portugal;Museu de Arte Sacra do Funchal;4.9;304;Art Galleries
Madeira;Portugal;Convento de Santa Clara;4.3;509;Historic Sites ï Churches ï Cathedrals
Madeira;Portugal;Santana (Traditional Houses);3.5;970;Historic Sites
