Destination;Country;Name;Avg_rating;No_votes;Historic_Heritage;Religion;Nature_Recreation;Culture_Art;Museums;Entertainment_Leisure;Shopping_Urban;Food_Drink;Winter_Sports;Scenic_Transport;Science_Technology;Beach;Mountains_and_trails;Landmark;Top_200_Popular
Albania;Albania;The Blue Eye;4.2;2030;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Bunk'Art 1;4.6;1250;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Dajti Ekspres Cable Car;4.4;1283;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Albania;Albania;Butrint National Park;4.6;2638;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Bunk'Art 2;4.3;903;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Skanderbeg Square;4.0;1542;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Albania;Albania;Berat Castle;4.5;1159;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Gjipe Beach;4.3;392;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Albania;Albania;Grand Park (Parku i Madh);4.4;389;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Kruja Castle;4.3;627;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Albania;Albania;Rozafa Castle;4.4;888;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Albania;Albania;Gjirokaster Castle;4.3;972;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Dhermi Beach;4.1;320;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Albania;Albania;Ohana Beach Bar;4.5;93;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0
Albania;Albania;Xhamia Et'hem Bej;4.2;700;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Abaia Winery & Vineyard;4.9;176;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Albania;Albania;Lekuresi Castle;3.8;824;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Albania;Albania;Pulebardha Beach;3.8;265;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Albania;Albania;Mirror (Plazhi Pasqyra) Beach;3.9;357;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Albania;Albania;Shkodra Lake;4.2;294;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Komani Lake By Wild Tour Albania;4.3;247;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Orthodox Autocephalous Church of Albania;4.1;463;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Lake Bovilla;4.7;45;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Toptani Shopping Center;4.0;143;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Albania;Albania;St. Mary's Monastery;4.1;256;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Theth National Park;4.8;105;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Muzeu Historik Kombetar;4.0;1062;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Pazari i Vjetër;4.0;230;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Albania;Albania;Benja Thermal Baths;4.2;109;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Albania;Albania;Skanderbeg Statue;4.0;576;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Caldea;3.7;4773;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Vallnord Pal Arinsal;4.4;1801;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Andorra;Andorra;Mirador Roc Del Quer;4.5;521;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0
Andorra;Andorra;Tobotronc;4.1;668;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Casa de la Vall;4.4;564;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Dali Sculpture;4.3;471;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Grandvalira;4.5;495;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Andorra;Andorra;Grandvalira;4.3;891;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Andorra;Andorra;Estanys de Tristaina;4.7;260;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Rec del Sola;4.5;115;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Andorra;Andorra;Sorteny Nature Park;4.7;154;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Pont de la Margineda;4.5;41;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Andorra;Andorra;Església de Sant Joan de Caselles;4.7;191;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Andorra;Andorra;Pal Arinsal Ski Resort;4.3;261;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Andorra;Andorra;Casa Rull;4.1;272;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Valle de Incles;4.6;56;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Andorra;Andorra;Santuario de Meritxell;4.2;356;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Andorra;Andorra;Pont de Sant Antoni de la Grella;4.1;225;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Andorra;Andorra;E.Leclerc Espace Connaissances;4.1;655;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
Andorra;Andorra;Sant Esteve Church;4.1;241;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Andorra;Andorra;Mirador de la Comella;4.4;50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Andorra;Andorra;Historic Centre of Andorra la Vella;4.5;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Museu Nacional de l'Automobil;4.4;163;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Illes Carlemany Commercial Centre;3.7;93;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Andorra;Andorra;Naturland;3.1;1551;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Pyrénées Andorra;3.6;91;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Andorra;Andorra;Estany d'Engolasters;4.1;97;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Museu Carmen Thyssen Andorra;4.4;101;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Andorra;Andorra;Camí del Toll;4.7;47;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Andorra;Andorra;Engolasters Lake-Les Pardines Path;4.4;286;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Schönbrunn Palace;4.6;44201;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Vienna;Austria;Historic Centre of Vienna;4.7;19454;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Vienna;Austria;Kunsthistorisches Museum Vienna;4.7;10195;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Belvedere Palace;4.5;18371;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Vienna;Austria;St. Stephen's Cathedral;4.4;24611;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1
Vienna;Austria;Hofburg Palace;4.5;12923;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Schönbrunn Zoo;4.6;10311;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Vienna;Austria;Austrian National Library;4.6;2977;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Prater;4.0;10898;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Vienna;Austria;Vienna State Opera;4.5;8267;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Natural History Museum Vienna;4.6;5197;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Albertina;4.5;7130;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Schönbrunner Gardens;4.6;10402;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Vienna City Hall;4.6;5474;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Graben and Kohlmarkt;4.4;6143;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;St. Peter's Church (Peterskirche);4.4;3631;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Vienna;Austria;Leopold Museum;4.5;3196;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Hundertwasserhaus;4.2;3378;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;Sisi Museum;4.2;3193;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Karlskirche;4.6;4252;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;Haus des Meeres - Aqua Terra Zoo;4.4;1681;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Vienna;Austria;MuseumsQuartier Wien;4.5;3895;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;KUNST HAUS WIEN - Museum Hundertwasser;4.5;1632;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Maria-Theresien-Platz;4.5;2756;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;Zentralfriedhof (Central Cemetery);4.6;1678;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Vienna;Austria;Imperial Treasury Vienna;4.5;2404;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Haus der Musik (House of Music);4.3;1699;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;Ringstrasse;4.4;2669;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Vienna;Austria;Volksgarten;4.5;1414;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Vienna;Austria;Musikverein;4.3;1341;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Fortress Hohensalzburg;4.4;12252;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Salzburg Old Town;4.6;9089;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Mirabell Palace and Gardens;4.4;7104;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Untersberg;4.7;2086;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Salzburg Region;Austria;Eisriesenwelt Cave;4.4;1754;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Red Bull Hangar-7;4.5;1991;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Krimml Waterfalls;4.6;1540;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Hellbrunn Palace;4.5;3080;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Salzburg Cathedral;4.5;4409;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Schmittenhöhe;4.6;1971;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
Salzburg Region;Austria;Haus der Natur;4.6;1033;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Hohenwerfen Castle;4.3;953;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Salt Mine Berchtesgaden;4.4;1168;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Salzburg Region;Austria;Zell am See;4.1;1310;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Salzburg Region;Austria;Sigmund-Thun-Klamm;4.6;572;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Liechtensteinklamm;4.5;585;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;High Tauern National Park;4.7;382;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Salzburg Region;Austria;Tauern Spa;4.2;661;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Mozart's Birthplace;3.8;3483;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Trick Fountains at Hellbrunn Palace;4.5;1520;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Saalbach-Hinterglemm;4.6;609;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Salzburg Region;Austria;St. Peter's Cemetery;4.5;1215;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Schmittenhöhebahn;4.5;1052;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
Salzburg Region;Austria;Getreidegasse;4.4;633;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;St. Peter's Abbey;4.6;1126;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Lake Zell;4.5;728;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Europark;4.3;201;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Salzburg Zoo;4.4;567;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Kaprun Falls;4.6;368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Salzburg Region;Austria;Designer Outlet Salzburg;3.8;374;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Tyrol;Austria;Nordkette Cable Car;4.6;4612;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Tyrol;Austria;Swarovski Crystal Worlds;4.0;3145;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Old Town Innsbruck;4.5;2347;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Achensee Lake;4.6;686;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Ambras Castle;4.3;1242;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Tyrol;Austria;Highline179;4.7;923;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Tyrol;Austria;Serfaus-Fiss-Ladis;4.6;803;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Maria-Theresien-Strasse;4.4;1039;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;St. Anton am Arlberg;4.4;1644;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Ischgl-Samnaun ski area;4.6;1555;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Golden Roof (Goldenes Dachl);4.0;3013;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Alpine Zoo Innsbruck;4.0;1937;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Hofkirche;4.5;924;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Grossglockner High Alpine Road;4.7;406;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Tyrol;Austria;Kitzbühel Ski Resort;4.5;1354;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Hintertux Glacier;4.6;948;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Hofburg (Imperial Palace);4.2;1095;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Wolfsklamm;4.7;431;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Innsbruck Cathedral;4.4;888;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Kufstein Fortress;4.4;697;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Tyrol;Austria;Kaunertal Glacier Road;4.7;236;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Tyrol;Austria;St. Johann in Tirol;4.5;723;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;Aqua Dome - Tirol Therme Längenfeld;4.2;1672;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Schwaz Silver Mine;4.3;479;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
Tyrol;Austria;Hexenwasser Söll Hohe Salve;4.7;341;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Tratzberg Castle;4.5;388;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Rosshütte Bergbahnen;4.4;1086;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
Tyrol;Austria;007 ELEMENTS;4.5;197;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Karwendel Alpine Park;4.8;148;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Tyrol;Austria;Grawa Waterfall;4.7;461;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Grand Place;4.7;35257;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Brussels;Belgium;Les Galeries Royales Saint-Hubert;4.3;10223;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Brussels;Belgium;Atomium;3.9;16233;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
Brussels;Belgium;Mini-Europe;4.1;4911;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Cathedral of St. Michael and St. Gudula;4.5;5230;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Autoworld;4.3;1935;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Parc du Cinquantenaire;4.3;2451;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Museum of Natural Sciences;4.4;1694;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Museum of Illusions;4.7;698;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Royal Museums of Fine Arts of Belgium;4.3;1839;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Musical Instruments Museum (MIM);4.4;4140;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Church of Our Lady of Victories at the Sablon;4.4;2050;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Brussels;Belgium;Brussels Town Hall;4.6;3379;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Brussels;Belgium;MOOF Museum;4.7;481;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Parlamentarium;4.2;3534;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Train World;4.6;1247;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Belgian Comic Strip Center;4.3;895;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Manneken Pis;3.3;16897;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Brussels;Belgium;Royal Museum of the Armed Forces and of Military History;4.4;2415;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Rue des Bouchers;4.4;863;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Winter Wonders (Plaisirs d'Hiver);4.2;238;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Royal Palace of Brussels;4.2;1664;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Brussels;Belgium;Royal Greenhouses of Laeken;4.6;1139;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Magritte Museum;4.1;2257;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Grand Place (Grote Markt);4.7;1021;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Horta Museum;4.3;1713;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;Cantillon Brewery;4.4;998;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Brussels;Belgium;Belgian Comic Strip Center;3.7;2176;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Brussels;Belgium;National Basilica of the Sacred Heart;4.1;849;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Brussels;Belgium;Place du Grand Sablon;4.2;1331;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Gravensteen Castle;4.3;5526;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Graslei and Korenlei;4.7;2465;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Ghent City Center;4.7;5606;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Saint Bavo's Cathedral;4.5;3395;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;St Michael's Bridge;4.6;1664;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Ghent;Belgium;Belfry and Cloth Hall (Belfort en Lakenhalle);4.3;1398;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Patershol;4.2;629;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Ghent;Belgium;St. Peter's Abbey;4.5;574;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;St. Nicholas' Church;4.2;835;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Museum of Fine Arts (MSK);4.3;507;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Korenmarkt;4.3;259;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Museum of Daily Life (Huis van Alijn);4.1;423;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Ghent Canals;4.5;213;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Post Plaza;3.8;538;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Vrijdagmarkt;4.0;379;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Werregarenstraatje (Graffiti Alley);3.6;543;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Gentse Feesten;4.5;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Museum Dr Guislain;4.2;329;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Industriemuseum;4.3;180;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Lange Munt;3.2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Dok Brewing Company;4.4;45;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Ghent;Belgium;Citadelpark;4.3;77;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Gruut Brewery;3.7;213;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Ghent;Belgium;Ghent Altarpiece;4.5;57;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Old Post Office (Oud Postkantoor);4.2;284;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Ghent;Belgium;Ghent Town Hall (Stadhuis);4.1;370;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;St. Michael's Church;4.1;270;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Ghent;Belgium;Design Museum Gent;3.8;587;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Citadel Park;3.7;135;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Ghent;Belgium;Ghelamco Arena (Arteveldestadion);4.4;131;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Antwerpen-Centraal;4.6;8521;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Plantin-Moretus Museum;4.7;1448;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Grote Markt;4.5;3360;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;MAS - Museum aan de Stroom;4.3;3608;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Museum of Illusions Antwerp;4.9;401;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Chocolate Nation;4.6;745;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Antwerp Zoo;4.1;2466;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Cathedral of Our Lady;4.5;3599;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;Rubens House (Rubenshuis);4.4;2424;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;St Anna's Tunnel / Pedestrian Tunnel;4.3;965;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;Museum of Modern Art (M HKA);4.8;763;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Red Star Line Museum;4.5;1220;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;De Koninck Brewery;4.5;1624;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Antwerp;Belgium;Cogels-Osylei;4.6;571;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Vlaeykensgang;4.4;385;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Diamond District;3.6;440;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Antwerp;Belgium;Rockox House;4.5;431;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Vrijdagmarkt;4.5;64;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Antwerp;Belgium;Meir;4.1;1279;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;Stadspark;4.6;384;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Grand Bazar Antwerp;4.1;371;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Antwerp;Belgium;Zurenborg;4.6;244;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Antwerp;Belgium;Antwerp Port;4.1;499;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;Royal Museum of Fine Arts Antwerp (KMSKA);4.1;120;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;St. Carolus Borromeus Church;4.6;501;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Antwerp;Belgium;Middelheim Open Air Sculpture Museum;4.5;280;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Het Steen;3.7;747;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;Snijders & Rockoxhuis;4.6;291;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Antwerp;Belgium;City Hall;4.3;894;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
